factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.03861869 -0.1678174 0.0004840892 -0.2945212 0.07244823
-0.1146572 -0.2835724 -0.1038454 -0.3712688 0.1222397
-0.07337762 -0.07572379 -0.1449355 -0.1644852 0.1474732
-0.004593494 -0.1384597 -0.2643721 -0.2440111 0.1443975
-0.06771767 -0.2859377 -0.09413079 -0.1867419 -0.01427757
-0.01399382 -0.1405285 -0.179244 -0.4131792 0.03175363
0.01073953 -0.03959555 -0.2575226 -0.2456276 0.1046533
-0.03843782 0.03481415 -0.07904056 -0.2908989 0.0844073
-0.02357778 -0.05649251 -0.160812 -0.1344493 0.07409074
0.1604081 -0.02295704 -0.1399738 -0.176076 -0.01730222
0.2130293 0.1228689 -0.06660734 -0.1364643 0.02325272
-0.1023024 -0.1038606 -0.1552745 -0.1595917 0.07862487
-0.03397557 -0.06533816 -0.2527925 -0.3574899 0.1878473
-0.02754886 -0.1938334 -0.1416564 -0.4241871 0.1276511
-0.2237068 -0.2614606 -0.1515041 -0.2705296 0.0808358
0.1701192 0.07948461 -0.1616156 -0.3685363 0.1377219
-0.2199738 -0.4758087 -0.05577349 -0.3889147 0.08382619
-0.2775219 -0.3662379 -0.3855356 -0.3937449 0.1168322
-0.1948369 -0.1813344 -0.1472135 -0.2735192 0.1037526
-0.0009724353 -0.03207946 -0.1718055 -0.1713095 0.1396061
0.02911795 0.03880365 -0.2113906 -0.3414058 0.1758726
-0.03532836 -0.115572 -0.1398236 -0.3769296 0.1548996
-0.1195376 -0.2142842 -0.2727596 -0.3278296 0.1354078
0.02387289 -0.1059053 -0.2924625 -0.375839 0.1391802
0.01910059 0.007170419 -0.2715048 -0.3939853 0.1480001
-0.2094174 -0.1702689 -0.2200641 -0.4010644 0.2009055
-0.174151 -0.3273309 -0.4004983 -0.4254196 0.2067446
-0.04862087 -0.1338662 -0.3890622 -0.242517 0.1457517
-0.03439809 -0.03074387 -0.2220177 -0.5300536 0.1990922
-0.06929163 -0.2533032 -0.2729824 -0.2953444 0.1888519
-0.3525632 -0.2721939 -0.5488516 -0.29023 0.1190994
-0.1902005 -0.188552 -0.3631251 -0.2437775 0.1185927
-0.2381765 -0.3433634 -0.4006127 -0.206891 0.02062181
-0.2390705 -0.303632 -0.3837409 -0.3355952 -0.02865936
-0.2510954 -0.254215 -0.3285578 -0.2713532 -0.009305882
-0.245634 -0.2722842 -0.3008937 -0.4409051 0.08501809
-0.1931289 -0.1772821 -0.2001767 -0.1522096 0.1187764
-0.2153562 -0.2318336 -0.2650273 -0.3334162 0.06450526
0.08528328 0.0548257 -0.1409218 -0.1837478 0.08006847
0.1120035 -0.01875233 -0.1250464 -0.03420726 0.1072676
-0.04182634 -0.1575773 -0.1549399 -0.144468 0.09963443
-0.1174004 -0.1174516 -0.3640249 -0.285198 0.09795228
0.1337443 0.006664634 -0.1264757 -0.3204508 0.09695793
0.1143168 0.1361129 -0.02265569 -0.3599502 0.1470318
-0.1118191 -0.2048713 0.01448067 -0.4566802 0.1190801
-0.2574383 -0.3117227 -0.1876756 -0.3818063 0.09893436
-0.02401307 -0.3482843 -0.2692342 -0.1864659 0.0271756
0.06718257 0.0104588 -0.1145879 0.07878016 0.0106851
-0.126472 -0.206808 -0.2244729 -0.2378779 0.08224618
