factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
1.743851 -1.150165 0.1290915 -0.08662547 0.3394155
1.690872 -1.23605 0.09305481 -0.1635597 0.3535408
1.913965 -1.146777 0.1891857 -0.2052996 0.3426684
1.931988 -1.108383 0.1388501 -0.2792558 0.3241296
1.970952 -0.9982449 0.1227874 -0.3032638 0.31299
1.914287 -0.9425977 0.26021 -0.363173 0.2888955
2.033093 -1.000659 0.3162992 -0.4365632 0.3274771
2.025869 -0.977866 0.2996754 -0.5476934 0.3673101
1.914456 -1.045213 0.2890878 -0.4958878 0.3913698
2.072437 -0.9460556 0.3763072 -0.697266 0.4016081
2.196498 -0.9144923 0.3554617 -0.7393263 0.3889642
2.437693 -1.051756 0.2524484 -0.829529 0.4113054
2.461604 -1.119183 0.2090188 -0.9941391 0.3968736
2.587592 -1.060445 0.2740932 -0.7869454 0.4207841
2.874305 -0.9867017 0.1138431 -0.9512123 0.4444852
2.83742 -1.076518 0.06961053 -1.276908 0.467077
2.520653 -1.413322 -0.1695142 -1.127728 0.442378
2.343908 -1.671184 -0.3347105 -1.020452 0.4455232
2.725481 -1.941896 -0.4498992 -0.818068 0.5180386
2.909119 -1.732485 -0.5915706 -0.8114827 0.4474948
2.958445 -1.827118 -0.571605 -0.6500238 0.5131927
2.517782 -1.799926 -0.5864953 -0.9958248 0.4841724
2.321176 -1.883547 -0.3071827 -1.361015 0.4458585
2.649708 -1.622106 -0.525911 -1.351389 0.3029155
2.716325 -1.363393 -0.661938 -1.435459 0.3724139
2.672545 -1.665148 -0.6549906 -1.858987 0.3981416
2.79318 -1.733852 -0.9085559 -2.106761 0.3974017
2.569875 -1.833664 -0.9682915 -2.506449 0.4172904
2.347835 -1.844665 -0.7738967 -2.563988 0.3715635
2.210993 -1.827845 -0.6605637 -2.59729 0.3070359
1.963783 -1.620149 -0.6857938 -2.64032 0.3045352
1.913273 -1.636822 -0.3917523 -2.336458 0.2262916
1.791721 -1.633532 -0.2741182 -2.118734 0.2279758
2.158913 -1.371866 -0.328001 -2.117234 0.2019064
2.226652 -1.257526 -0.2975582 -1.957291 0.1734598
2.198149 -1.188015 -0.2895716 -2.049731 0.1862699
2.172082 -1.05178 -0.2025693 -2.028408 0.1835855
2.211487 -1.079736 -0.198844 -1.915216 0.1849964
2.129407 -1.253855 -0.2459484 -1.973038 0.1923139
2.233082 -1.25414 -0.1683347 -1.798187 0.1940048
2.220986 -1.21563 -0.1066573 -1.766553 0.2244548
2.339095 -1.195072 -0.3245228 -1.927065 0.2323013
2.385964 -0.9997699 -0.5338781 -1.980047 0.228653
2.373667 -1.012664 -0.5574659 -1.951684 0.2507944
2.365302 -1.071396 -0.5958641 -1.751913 0.2581726
2.216971 -1.189735 -0.649798 -1.778884 0.2487809
2.049278 -1.235556 -0.4893299 -1.959859 0.2880052
2.080504 -1.056021 -0.4394989 -2.027684 0.3188029
2.092719 -1.059545 -0.2964218 -1.766337 0.3571838
1.964236 -1.318292 -0.3610999 -1.779171 0.3266574
2.045636 -1.395482 -0.3137067 -1.546757 0.324201
