"","testing","Individual","popChk","Year","y","yHat"
"126",248,"SL18-CC-12-FG3xSL18-NC-11-MG2","ES",2020,0.259227887,0.235821986427364
"127",249,"SA18-CB-7-FG1xSL18-LD-1-MG1","ES",2020,0.260960484,0.216633229975728
"128",250,"SL18-NC-10-FG3xSA18-CB-3-MG2","ES",2020,0.003396366,0.228059569327007
"129",268,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.424155947,-2.38376696417174
"130",269,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.216209429,-2.36735970355406
"131",270,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.441624815,-2.39500888697314
"132",271,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.462943058,-2.35901485217474
"133",272,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.251174836,-2.32147166242469
"134",273,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.089811911,-2.37357156454341
"135",274,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.241059201,-2.41374350641249
"136",275,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.215019677,-2.3791636667386
"137",276,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.227034897,-2.39626240442126
"138",277,"SL18-OI-15-FGxSL18-ME-MG1","Z3",2020,0.332689925,-2.38359330368748
"139",278,"SL18-NL-7-FG3xSL18-OI-15-MG3","Z4",2020,0.142536546,6.49554225300795
"140",279,"SL18-NL-7-FG3xSL18-OI-15-MG3","Z4",2020,NA,6.45256557675907
"141",280,"SL18-NL-7-FG3xSL18-OI-15-MG3","Z4",2020,0.073658425,6.46789306958865
"142",281,"SL18-NL-7-FG3xSL18-OI-15-MG3","Z4",2020,0.063229542,6.46140847490431
"143",282,"SL18-NL-7-FG3xSL18-OI-15-MG3","Z4",2020,0.069875947,6.46306484005936
"144",283,"SL18-NL-7-FG3xSL18-OI-15-MG3","Z4",2020,0.079846029,6.48859532654685
