factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
1.236298 -2.583968 -0.2130986 -3.767925 0.4318584
1.610735 -2.551981 -0.3256906 -3.361753 0.3942426
1.905618 -3.496311 -0.2656237 -3.295087 0.344278
1.896963 -3.839227 -0.3362401 -3.35657 0.3333045
2.176799 -3.803595 -0.4482917 -3.366003 0.3215932
2.159765 -4.288538 -0.2890554 -3.293527 0.303044
2.230318 -4.119275 -0.5739259 -3.342105 0.3289009
2.24349 -4.211983 -0.4293257 -3.080203 0.3050455
2.322637 -4.54152 -0.2045269 -3.023916 0.34098
2.258686 -4.395497 -0.1750493 -3.04742 0.3203898
1.994703 -4.071313 -0.2056341 -2.940264 0.3942231
2.25598 -3.903554 -0.2813721 -3.520612 0.3986301
1.789287 -3.936426 -0.3267698 -3.091879 0.3595738
2.335815 -4.346026 -0.5521869 -2.661279 0.2979226
2.781682 -4.286491 -0.1279304 -2.816343 0.3311632
2.655834 -4.214718 -0.4568862 -2.372082 0.3558348
2.574392 -4.811039 -0.6295166 -2.097642 0.3470777
2.913532 -4.993778 -0.7903439 -1.980266 0.4176522
2.886879 -4.935696 -0.47441 -2.012713 0.4520228
2.631024 -4.861604 -0.4663168 -1.098684 0.4548527
2.754711 -4.311234 -0.32993 -1.05657 0.3990149
2.581426 -4.116441 -0.1763565 -0.7419547 0.3897634
2.334851 -4.298785 -0.3913628 -0.8784211 0.3973629
2.041193 -4.357167 -0.5877013 -1.103546 0.3562858
2.214336 -4.59703 -0.5048009 -1.024203 0.3844695
2.476167 -4.722949 -0.5308689 -1.259576 0.4079342
2.623916 -4.72927 -0.5361397 -0.7698638 0.3116258
2.619443 -4.863117 -0.4772257 -1.203317 0.4081855
2.867445 -4.593695 -0.5202132 -0.9087922 0.3926241
2.91298 -4.903804 -0.592384 -0.681875 0.2897862
3.069556 -4.531058 -0.4895624 -0.6313015 0.3813692
2.769189 -4.581448 -0.5712842 -1.358828 0.4405451
3.306999 -4.604523 -0.487336 -1.670245 0.4828249
2.965872 -4.847586 -0.3612635 -1.69791 0.4398171
2.73222 -4.77642 -0.3090544 -1.495215 0.418825
2.653755 -4.753914 -0.2851393 -1.082117 0.3075915
2.232841 -4.524341 -0.2416242 -1.567526 0.355554
2.167924 -4.504256 -0.3425929 -1.696004 0.4947913
2.01129 -4.560831 -0.3271649 -1.947135 0.4847042
1.722966 -4.303662 -0.4652898 -2.162155 0.4005781
1.651002 -4.576394 -0.3606018 -1.763243 0.3622011
1.188316 -4.355043 -0.5120747 -1.439194 0.4224052
1.42821 -4.441834 -0.4615297 -1.425147 0.4705333
1.308429 -4.352199 -0.6285689 -1.991359 0.538846
0.7837803 -4.290548 -0.2553152 -1.98081 0.4810642
0.5455054 -3.810554 -0.4837675 -1.74262 0.5623174
0.4803324 -3.615953 -0.3102149 -2.225824 0.6065326
