factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4
8.798814 -23.62918 -0.1097859 -0.3915979
8.978738 -23.35273 -0.01964131 -0.1937922
9.199296 -23.41328 -0.120926 -0.4578619
9.035203 -23.59866 -0.1202796 -0.4251247
9.00488 -24.12264 -0.1697386 -0.4334724
8.824211 -24.09018 -0.2330542 -0.4875498
8.741279 -23.79894 -0.1432812 -0.3965949
8.771383 -24.05645 -0.2430907 -0.3260634
8.747001 -24.00376 -0.171926 -0.3294459
8.771375 -23.84765 -0.0698649 -0.2930375
8.738414 -23.90693 -0.1396255 -0.3964519
9.112478 -23.45243 -0.1291369 -0.1345478
9.322703 -23.5093 -0.1069449 -0.04442669
9.08924 -23.40413 -0.2413293 -0.3525643
9.102934 -23.41828 -0.1843664 -0.3571875
9.425212 -23.55842 -0.1532166 -0.454697
9.203136 -23.30833 -0.1365898 -0.4963197
9.21994 -22.95173 -0.2113405 -0.3929988
9.056411 -22.96633 -0.1995312 -0.418528
8.930321 -23.14054 -0.1020126 -0.3605126
8.587047 -23.16543 -0.03393563 -0.2888338
8.473407 -23.23209 -0.2015131 -0.2977262
8.706516 -23.35493 -0.1891769 -0.2128806
8.657282 -23.5514 -0.1655544 -0.3414016
8.698646 -23.19389 -0.02308797 -0.3735858
9.075284 -23.23822 -0.04849159 -0.1043432
8.902801 -23.89735 -0.08875708 -0.1994531
8.675333 -24.20688 -0.0673213 -0.3549985
8.479543 -24.592 -0.08323424 -0.2315311
8.722939 -24.55213 -0.1706602 -0.258937
8.219154 -24.45762 -0.008745681 -0.3874172
8.085528 -24.33598 -0.09132074 -0.1117179
7.785084 -24.27596 -0.1208109 -0.3767741
8.318873 -24.15752 -0.218867 -0.3960522
8.016466 -24.40664 -0.1832947 -0.2821001
8.077016 -24.53762 -0.1222388 -0.3706147
8.130109 -24.26921 -0.01719783 -0.008893021
8.410055 -24.64556 -0.1997375 -0.3082398
9.046928 -25.45352 -0.07640493 -0.1504078
8.716444 -25.84289 0.06678403 -0.3390361
8.524977 -26.09617 -0.02861948 -0.1305124
9.097781 -26.50873 0.1196708 -0.3082221
8.709899 -25.85643 -0.04160426 -0.5812442
9.085823 -25.83292 0.04035116 -0.2912394
9.234473 -25.5716 -0.09312554 -0.2670923
9.396347 -25.54045 0.1167468 -0.2779068
9.327191 -26.17325 -0.1529773 -0.2705885
9.15588 -26.35449 -0.09552114 -0.497576
8.6573 -26.47969 -0.1050304 -0.6969266
9.104968 -26.22785 -0.1663961 -0.4168878
9.368424 -26.64391 -0.2253087 -0.6579177
9.698015 -26.94678 -0.0888908 -0.3557092
9.692028 -27.39728 -0.1440494 -0.3701803
9.547104 -27.91259 -0.0116221 -0.1747231
9.38453 -28.26234 0.1289107 -0.3015851
9.404124 -27.82935 -0.01963382 -0.1722755
8.901201 -28.28974 -0.2411812 -0.3699564
8.381456 -28.29893 -0.138204 -0.5016714
8.374091 -28.15572 -0.2805297 -0.3413265
8.609997 -28.23663 -0.2267342 -0.4815762
8.607388 -28.19206 -0.1741051 -0.2591636
8.53563 -27.87973 -0.2079575 -0.603158
8.421533 -28.10519 -0.1867856 -0.5198853
8.276591 -27.90186 -0.1873876 -0.324531
8.284564 -28.14517 -0.2241595 -0.3960794
8.73685 -28.34434 -0.233029 -0.341663
8.617475 -28.21758 -0.01883474 -0.4604725
8.519644 -28.17798 -0.1801915 -0.3046714
8.680178 -28.33265 -0.1447095 -0.2774081
8.750103 -28.6597 -0.1003136 -0.3851873
8.647323 -28.34074 -0.2514482 -0.2603861
9.082949 -28.62747 -0.1609959 -0.3746516
9.308302 -28.6619 -0.1470775 -0.3632676
9.398787 -28.99254 -0.1604483 -0.2553766
9.268342 -29.393 -0.2646337 -0.2017874
9.284785 -29.61082 -0.2118435 -0.2232513
9.16 -30.01945 -0.04321569 -0.4374948
8.97219 -29.89419 -0.1646184 -0.3683943
8.853903 -29.60125 -0.1507962 -0.3847416
8.916469 -29.71715 -0.1886161 -0.3545549
8.779533 -29.56705 -0.2563481 -0.3394651
8.620375 -29.73799 -0.146094 -0.2554427
8.82104 -29.75179 -0.2097003 -0.3224856
9.081055 -29.57126 -0.1305162 -0.4212003
9.012246 -29.45506 -0.133994 -0.2568942
8.921416 -29.33438 -0.2238308 -0.3141495
9.143351 -29.35433 -0.07904122 -0.346331
9.266216 -29.11482 -0.1578582 -0.2701675
9.364642 -29.18637 0.01107883 -0.3124175
9.406347 -29.07711 -0.0814168 -0.3424332
9.47133 -29.04996 -0.07751105 -0.25088
9.159475 -29.2282 -0.1857074 -0.3779747
9.02005 -29.28014 -0.1070917 -0.3871641
8.713038 -29.23408 -0.2054436 -0.3803202
8.595561 -29.09559 -0.3864654 -0.378105
8.893559 -29.17823 -0.1494203 -0.4195289
8.791123 -29.1694 -0.3231611 -0.4531202
9.053369 -29.09553 -0.2509704 -0.4617351
8.712695 -29.47391 -0.09922455 -0.5139005
8.719367 -29.05966 -0.176015 -0.3196131
8.822834 -29.38585 -0.1786454 -0.4271277
8.962156 -29.48745 -0.07400229 -0.4897656
9.206048 -29.25007 -0.08852492 -0.4249852
9.213082 -29.42859 -0.2041159 -0.2952707
9.02905 -29.36046 -0.1959519 -0.2512168
9.128708 -29.41516 -0.1629638 -0.3236856
9.045026 -29.49192 -0.2067058 -0.5053574
9.029866 -29.49779 -0.1468614 -0.3358649
9.117212 -29.37013 -0.03496188 -0.2089571
9.236967 -29.28816 -0.01863664 -0.3330246
8.869576 -28.97621 -0.1481441 -0.2003361
8.904801 -28.93885 -0.1886082 -0.4117255
9.019829 -28.85151 -0.07582063 -0.4536438
8.788828 -28.74353 0.007322534 -0.2049112
8.798416 -28.77091 -0.07812324 -0.1558503
8.859395 -28.97267 -0.198059 -0.2699536
9.185228 -29.04565 -0.1571801 -0.422837
9.289431 -29.15805 -0.09225163 -0.5149065
9.221304 -29.54747 -0.1401656 -0.4427548
9.470812 -29.41594 -0.09013346 -0.3110976
9.38334 -29.08832 -0.1328256 -0.3216468
8.914625 -29.37704 -0.153741 -0.2538549
9.064986 -29.31514 -0.1648865 -0.3071006
8.795854 -29.55467 -0.1336078 -0.3290246
8.564952 -29.81189 -0.2133016 -0.194107
8.620151 -29.63832 -0.2847433 -0.3601291
8.233022 -29.7785 -0.1585062 -0.3127177
8.121961 -29.75155 -0.08861968 -0.2270746
7.909954 -30.13778 -0.1437886 -0.4589589
7.893023 -29.97016 -0.1081305 -0.1750025
8.164561 -30.03849 -0.1753619 -0.257613
8.098249 -30.28542 -0.03539216 -0.1499211
8.450765 -30.06202 -0.09989417 -0.2087447
8.522975 -30.77985 -0.1272096 -0.2803219
7.783577 -31.24657 -0.2702708 -0.4031978
7.484262 -31.1487 -0.2246303 -0.3992641
7.185029 -31.20561 -0.398784 -0.3497105
7.085166 -31.91812 -0.2139313 -0.6173825
7.178745 -32.42569 -0.1054953 -0.1579496
6.82488 -32.50024 -0.18806 -0.5157268
6.99108 -32.81576 -0.1536753 -0.5411341
6.730803 -32.6031 -0.2126633 -0.2188618
6.731542 -33.03069 -0.2053049 -0.3499598
7.260405 -32.55224 -0.1095415 -0.5488508
7.264211 -33.10448 -0.2219658 -0.3049755
7.288769 -33.00957 -0.393507 -0.5386812
7.74233 -32.58486 -0.1203955 -0.4694912
7.837328 -32.60751 -0.1341301 -0.2503905
7.969238 -32.72489 -0.2459356 -0.3555096
7.741978 -32.85885 -0.1966793 -0.3715298
7.594718 -32.86559 -0.1605334 -0.2697553
7.175479 -33.16238 -0.1800267 -0.3647181
7.140283 -32.90662 -0.1709639 -0.4307132
7.027267 -32.68534 -0.03149808 -0.1365815
6.985659 -32.61524 -0.05628443 -0.2674851
6.479405 -32.30129 -0.2610837 -0.5874491
6.76175 -32.4978 -0.2275236 -0.5075179
6.988558 -32.19804 -0.1277083 -0.5225152
6.939032 -31.97644 -0.2722907 -0.4106062
7.44173 -31.95332 -0.2476016 -0.3708535
7.368574 -31.98883 -0.04835146 -0.4666688
7.286972 -31.9302 -0.2284383 -0.4637104
7.401594 -32.20842 -0.05321654 -0.3158317
7.317454 -32.22019 -0.1094054 -0.3202525
7.653384 -32.16977 -0.155593 -0.376838
7.965876 -32.57133 -0.1299398 -0.3475273
8.08885 -32.65867 0.09273321 -0.2453527
7.891677 -32.61988 -0.102345 -0.5054331
7.669887 -32.73604 -0.08988463 -0.4656576
7.96971 -32.38764 -0.09786239 -0.2031448
8.391052 -32.57982 -0.1451477 -0.4356173
8.620408 -32.23392 -0.1831788 -0.3178634
8.347398 -32.12184 -0.1071402 0.02276149
9.156207 -32.17849 -0.2053206 -0.4758931
8.376031 -32.71698 -0.1433793 -0.1955434
8.469028 -32.52535 -0.278462 -0.290243
8.621219 -32.66086 -0.1666118 -0.2740375
8.798255 -33.04672 -0.05474794 0.027413
9.332009 -33.06846 0.1025821 -0.07622709
9.614953 -32.23381 -0.05955604 -0.1662126
9.7512 -32.92138 -0.0003293734 -0.3896979
9.307703 -33.4143 -0.2525781 -0.4428033
9.206592 -33.22832 -0.2376849 -0.3700616
8.962371 -32.66582 -0.2064771 -0.1702757
8.508581 -32.82673 -0.09124748 -0.445252
8.878676 -32.30869 -0.02163636 -0.4498513
9.336106 -33.02415 -0.1632609 -0.2132826
9.362307 -32.87861 0.004530501 -0.3428129
9.821322 -33.18727 -0.1776013 -0.3612175
9.76219 -32.97892 -0.2878706 -0.1322185
9.747489 -32.91134 -0.001310083 0.03200929
9.401252 -32.96424 -0.1650251 -0.4246298
9.140927 -32.56449 -0.1879191 -0.4507863
8.960105 -31.99619 -0.4206082 -0.7281391
8.603037 -32.17258 -0.2742957 -0.3462236
8.249999 -32.44723 -0.2960462 -0.268983
7.933104 -32.3061 -0.3209223 -0.4719218
7.88486 -32.61626 -0.3256846 -0.5436091
7.56838 -32.665 -0.1714672 0.06904441
7.807478 -32.59489 0.03331798 -0.3461078
7.694932 -32.83047 -0.3304083 -0.6419091
7.610452 -32.79814 -0.3060455 -0.1890041
8.1989 -32.7539 -0.06960794 -0.4095684
7.521965 -32.66823 -0.04515972 -0.3634955
7.234173 -32.25285 -0.1986601 -0.5398091
7.108828 -32.24934 -0.1193433 -0.4164872
7.452935 -32.24665 -0.1966131 -0.3617276
7.454288 -32.36017 -0.1430593 -0.4534427
7.400306 -32.11239 -0.2240947 -0.2830002
7.328832 -32.16369 -0.2276635 -0.2923625
7.468647 -32.00286 -0.1088799 -0.5454221
7.609038 -32.19137 -0.2810678 -0.3622053
7.734073 -32.58077 -0.1661345 -0.2177094
7.819025 -32.62061 -0.1328233 -0.5614178
8.066688 -32.60272 -0.2630833 -0.2499468
8.135478 -33.2899 -0.1698094 -0.2728777
7.808012 -33.74507 -0.02601953 -0.4315462
7.648446 -33.4985 -0.006513223 -0.272484
7.248066 -33.24609 -0.06929717 -0.3476262
6.952927 -32.84416 -0.153881 -0.276433
6.846285 -32.75443 -0.153211 -0.3379565
6.546998 -32.76801 -0.1112167 -0.3527315
6.528172 -32.86198 -0.1426736 -0.3740847
6.65895 -32.73123 -0.2049488 -0.4621351
6.988302 -32.76907 -0.09554056 -0.4903432
7.244118 -33.04658 -0.1393434 -0.1826989
7.187453 -33.09021 -0.1196302 -0.2974037
6.844527 -32.86879 -0.1192564 -0.4088262
6.498568 -32.77988 -0.05133613 -0.1255938
6.840872 -32.65689 -0.1882672 -0.2512601
6.424035 -32.19981 -0.2925839 -0.3514928
6.522356 -31.80233 -0.2792643 -0.5429412
6.534944 -31.33009 -0.07836071 -0.1863281
6.015811 -31.48208 -0.3011342 -0.263912
5.79888 -31.51433 -0.2191514 -0.3813332
6.430895 -31.68337 -0.1259626 -0.2628956
6.525198 -31.33687 -0.2240427 -0.2035969
6.351392 -31.54559 0.02023509 -0.1908338
6.001082 -31.35008 -0.1328456 -0.2341078
5.828172 -31.70522 -0.100833 -0.236824
5.655071 -31.54529 -0.06116598 -0.3341571
5.968171 -31.05485 -0.2058296 -0.3403035
6.163476 -30.88226 -0.1711006 -0.4531109
5.517761 -30.54693 -0.06753905 -0.516621
5.619771 -30.1802 -0.1171638 -0.3965582
5.640579 -29.34319 -0.227344 -0.2957738
5.887312 -29.17033 -0.1791099 -0.6223671
5.544944 -29.38773 -0.1774013 -0.7018394
5.717385 -29.35756 -0.2295281 -0.3633268
6.293571 -29.22245 -0.3154174 -0.2674801
5.435369 -28.9452 -0.3041651 -0.4759692
5.402254 -29.08872 -0.2839238 -0.5809239
5.317736 -29.46574 -0.2208525 -0.4804781
5.766454 -29.11569 0.03559014 -0.4348476
6.229331 -29.41299 -0.2237137 -0.4039565
6.179173 -29.48464 -0.09690485 -0.6493284
6.54264 -29.65935 -0.3713567 -0.4177797
6.669215 -29.95206 -0.1961941 -0.3091567
6.651087 -30.14738 -0.07567188 -0.3094325
6.303032 -29.83452 -0.1786161 -0.2348786
5.899702 -29.7071 -0.2662796 -0.2842096
5.930822 -29.8808 -0.3242776 -0.4548918
5.854551 -30.09515 -0.1640828 -0.3956299
5.386424 -29.85846 -0.2128675 -0.2659626
4.947573 -30.39234 -0.3016024 -0.5450923
4.692749 -30.42985 -0.148343 -0.3484565
5.223366 -30.72286 -0.2158588 -0.6080456
5.000562 -30.18074 -0.3243967 -0.4030293
4.876514 -30.48813 -0.2321257 -0.3867294
5.032224 -30.74337 -0.03200285 -0.3705529
5.125856 -30.92156 -0.2299209 -0.522035
5.174466 -31.29882 -0.2008683 -0.4348045
4.874549 -31.31708 -0.3055192 -0.6720066
4.872492 -31.42614 -0.2885005 -0.5206099
4.804459 -31.15526 -0.1684426 -0.2939827
5.01842 -31.25923 -0.2067346 -0.2473993
4.482017 -30.99393 -0.2118802 -0.4405723
4.314682 -30.73114 -0.3187356 -0.2311479
4.556745 -30.75418 -0.2377267 -0.3215795
4.211656 -30.84675 -0.1013684 -0.3321588
4.045747 -30.70373 -0.1617531 -0.3374558
3.988885 -30.59718 -0.212731 -0.4363377
4.071164 -30.37074 -0.1476661 -0.3444186
4.177887 -30.22508 -0.01652843 -0.2464351
4.175854 -30.2757 -0.0958958 -0.3536563
4.381954 -30.43233 0.03338819 -0.2507904
4.611184 -30.34673 -0.02612429 -0.3044641
4.317816 -30.14996 -0.04596074 -0.4016364
4.624802 -29.9782 -0.1237863 -0.2792737
4.863476 -29.92236 -0.1313499 -0.1189629
5.29972 -30.18586 -0.03755839 -0.249196
5.52003 -30.25422 -0.02474527 -0.1992013
5.162722 -30.28517 -0.08037445 -0.4066614
5.340262 -30.59553 -0.1436231 -0.3232505
5.332378 -30.6563 -0.2265556 -0.2530702
5.543642 -30.38842 -0.1233189 -0.1828687
5.421238 -30.33412 -0.03287266 -0.130833
5.307532 -30.7518 -0.2266074 -0.4466268
5.198318 -30.90568 -0.1817424 -0.2154459
5.402799 -30.66196 -0.2455922 -0.5007641
5.318919 -31.04194 -0.09864475 -0.3211833
5.177222 -31.3523 -0.2764217 -0.3565466
5.399607 -31.11594 -0.1353411 -0.4411272
5.607035 -30.90562 -0.05203105 -0.5639565
5.563846 -30.81598 -0.08191436 -0.2183483
5.532424 -31.2081 -0.2027441 -0.3554161
5.36695 -31.31791 -0.1762269 -0.2873342
5.40116 -31.25212 -0.226836 -0.2629142
5.275936 -31.21654 -0.1450982 -0.4326175
5.295037 -31.59653 -0.1810995 -0.3934294
5.574259 -31.5636 -0.2138049 -0.4035382
5.466435 -31.90053 -0.1778778 -0.5487506
5.264024 -32.11131 -0.1908487 -0.4810453
5.336699 -32.22679 -0.1867905 -0.4831769
5.53566 -32.16171 -0.1620822 -0.3416364
5.34879 -32.0442 -0.3671677 -0.4761276
5.552308 -31.62387 -0.2516129 -0.4421348
5.83654 -31.51894 -0.1577274 -0.2406473
6.034766 -31.55526 -0.211405 -0.2895427
6.31365 -31.58853 -0.1997532 -0.4053856
6.264937 -31.57593 -0.1948409 -0.3970391
5.961828 -31.58118 -0.1827372 -0.380259
5.775119 -31.23688 -0.2121137 -0.4257454
5.961194 -30.90704 -0.2658733 -0.4796787
6.054386 -30.69364 -0.2663309 -0.4394256
5.961746 -31.03542 -0.145469 -0.3751572
5.708068 -31.54176 -0.2208728 -0.3779163
5.846508 -31.42255 -0.1370191 -0.1499649
5.817275 -31.42062 -0.2438646 -0.4922964
5.975313 -30.59032 -0.09990248 -0.3254604
6.537574 -30.85912 -0.05786457 -0.2922715
6.713197 -31.01171 -0.1065804 -0.1314125
6.760562 -30.65873 -0.1792662 -0.3464445
7.055616 -30.55624 -0.2472416 -0.2262215
7.280036 -30.57627 -0.3403527 -0.3615584
7.428959 -30.59767 -0.1485706 -0.5471103
7.701346 -30.94716 -0.32735 -0.4297862
7.962903 -31.19909 -0.1988981 -0.2471781
8.146164 -30.99764 -0.1762894 -0.4012062
8.100813 -31.16983 -0.2230576 -0.622578
7.83318 -30.97046 -0.2828725 -0.5376328
8.085633 -31.01666 -0.2582501 -0.4824116
8.040026 -30.91398 -0.2895351 -0.51273
7.903949 -30.69594 -0.2311131 -0.3956857
7.876416 -30.71862 -0.3365701 -0.6016246
7.916078 -30.64315 -0.3129577 -0.4971198
7.857719 -30.73004 -0.2301594 -0.4419322
7.660351 -30.64033 -0.09506413 -0.3351953
7.651644 -30.93724 -0.1132228 -0.5161463
7.70463 -30.86694 -0.2992107 -0.4377792
7.725263 -30.2462 -0.1699762 -0.3278842
8.094727 -29.83005 -0.1149611 -0.2856937
7.954172 -29.27238 -0.1202047 -0.3633895
8.149499 -29.17036 -0.1385515 -0.2675795
8.11726 -29.38529 -0.2072948 -0.1151542
8.036393 -29.37767 -0.2380427 -0.2906005
7.740838 -29.07545 -0.1476178 -0.2697923
7.622253 -29.23603 -0.1331309 -0.2132909
7.607278 -29.12348 -0.1917302 -0.4362121
7.537475 -29.34424 0.02536157 -0.4614761
7.944382 -29.22051 -0.1642994 -0.307449
7.877943 -29.41476 0.07938082 -0.2479051
7.873256 -29.60603 -0.2451484 -0.2712997
7.809275 -29.89678 -0.1505563 -0.3401998
7.696085 -29.814 -0.134176 -0.09816211
7.22054 -30.00123 -0.03566062 -0.382349
7.280158 -29.81427 -0.08396366 -0.2552403
7.317614 -29.90577 -0.1381878 -0.3841059
6.86357 -29.95163 -0.02497307 -0.2408029
7.25744 -29.68158 -0.1000801 -0.326968
7.347719 -29.43783 0.04080589 -0.3234019
7.63567 -28.9827 0.03121091 -0.09071107
7.133518 -28.78269 -0.1349288 -0.4727841
6.713915 -28.86197 -0.2531543 -0.5567483
6.318247 -29.34414 -0.3207355 -0.4830039
5.946267 -29.01968 -0.1087361 -0.2146428
6.135957 -29.19361 -0.2399739 -0.2476258
6.408922 -29.13301 -0.3123844 -0.3683627
6.309449 -29.25567 -0.3504436 -0.386411
6.222372 -29.11305 -0.2122108 -0.3370361
6.317851 -28.76929 -0.1044315 -0.3709579
6.37284 -29.18177 -0.1584716 -0.5136911
6.383647 -29.45028 -0.1026627 -0.1916317
5.885695 -29.55031 0.03983784 0.07729435
5.489298 -29.54223 -0.1147739 -0.1952786
5.320711 -29.32148 0.0265596 -0.2293984
5.450164 -29.5738 -0.03932245 -0.3142491
5.275205 -29.47812 -0.03595311 -0.1343306
5.291269 -29.16314 -0.05419658 -0.4199039
5.16288 -29.14352 -0.1202837 -0.1907922
5.041926 -29.19467 -0.06086533 -0.2786967
5.137902 -29.36468 -0.1639295 -0.4049183
4.968529 -29.46081 -0.163405 -0.3330663
4.939069 -29.36049 -0.1326983 -0.2528786
5.328016 -29.472 -0.1381214 -0.3877846
5.542959 -29.41678 0.01350969 -0.3201922
5.142435 -29.35793 0.02024253 -0.174966
5.252871 -29.32127 0.08378049 -0.2230516
5.424882 -29.01068 -0.1299231 -0.1646687
5.28473 -28.4744 0.03872945 -0.3746352
5.149008 -28.39785 -0.1517802 -0.3873739
4.970259 -28.08919 -0.1158388 -0.4982518
4.906218 -28.38936 -0.01330081 -0.2433223
4.810486 -28.69678 -0.04320996 -0.4160974
4.611736 -28.41523 -0.01793399 -0.3340865
4.704901 -28.36042 0.0167868 -0.2804398
4.637938 -28.46772 -0.00960117 -0.1421401
4.631015 -28.47299 0.170485 -0.1053732
4.313357 -28.26518 -0.0568421 -0.04066893
4.380663 -28.19834 0.02140624 -0.2965094
4.462887 -28.54144 -0.01043063 -0.2004911
4.517746 -28.56205 -0.04076803 -0.1931898
4.758542 -28.12809 -0.02876168 -0.1475319
4.63367 -28.16891 -0.2696022 -0.3243087
4.22017 -28.35919 -0.1159441 -0.3191032
4.079096 -28.18508 -0.05908973 -0.2444483
4.05288 -28.27841 -0.1089622 -0.3649958
4.240386 -27.8758 -0.07152774 -0.3826388
4.324932 -27.49 -0.2252236 -0.2124666
4.145151 -27.54201 -0.0990553 -0.3113979
4.189266 -27.58919 -0.08962217 -0.3639631
4.06035 -27.37307 -0.1277132 -0.2085924
4.350532 -27.44816 -0.2032063 -0.4505971
4.584697 -27.07727 -0.2121862 -0.3349369
4.530339 -27.20905 -0.1917618 -0.3612802
3.941787 -27.22854 -0.1770964 -0.2677299
3.623442 -27.43935 -0.1231335 -0.3436103
3.584508 -27.02128 -0.1563 -0.2833309
3.370681 -27.34794 -0.03403032 -0.5138159
3.011125 -27.22145 -0.1202084 -0.592252
3.093139 -27.19169 -0.09431198 -0.5748997
2.931897 -27.16851 -0.1315815 -0.5110801
2.709521 -27.01521 -0.1534191 -0.2783827
2.412883 -27.27939 -0.1958348 -0.4004253
2.761892 -27.32306 -0.03373339 -0.4767674
2.846883 -27.41246 0.05400278 -0.3887375
3.034619 -27.41993 -0.06470437 -0.3645154
3.068277 -27.39173 -0.1138959 -0.4319638
3.155843 -27.51753 -0.05442821 -0.3263564
3.198183 -27.42667 -0.2044619 -0.3981467
3.029461 -27.21105 -0.03730649 -0.4424782
2.979935 -27.4881 -0.1142121 -0.4383952
3.180171 -27.35665 -0.09505207 -0.3751071
3.304308 -27.39291 -0.1495911 -0.07808954
3.358149 -27.67923 0.08161889 -0.4023037
3.812748 -27.89707 -0.1653677 -0.3572592
3.829858 -27.77958 -0.1614617 -0.3284217
3.883737 -27.60661 -0.2316957 -0.5593261
4.095586 -28.0208 -0.08041234 -0.6030035
4.215114 -28.26487 -0.1249402 -0.4892239
4.819224 -27.76546 -0.2586718 -0.240075
4.70242 -27.81644 -0.1416185 -0.4975551
4.688498 -27.34099 -0.1665767 -0.2981514
4.883484 -26.86911 -0.1534492 -0.5410882
4.482017 -26.48205 -0.1252553 -0.4274784
4.562349 -26.52976 -0.2388676 -0.485325
5.121949 -26.57504 -0.1105731 -0.1533989
4.825989 -27.14756 -0.03981245 -0.2930172
4.199503 -26.74948 -0.09957474 -0.292423
3.860698 -26.39018 -0.2283305 -0.5772244
2.536033 -26.05656 -0.2261765 -0.5891044
2.947834 -25.74646 -0.1011762 -0.3603002
2.863126 -25.70352 -0.256756 -0.5721855
3.147552 -25.36063 -0.2719649 -0.4630825
3.228851 -26.00266 -0.01291717 -0.3927924
3.413486 -26.31652 -0.3879169 -0.3473068
3.289719 -25.63694 -0.1282763 -0.3845785
3.624804 -25.72454 -0.3515214 -0.3804564
3.62419 -25.70752 -0.3613639 -0.4117675
3.669642 -25.96506 -0.3734809 -0.3072357
3.864348 -25.6875 -0.1768187 -0.1989418
3.577549 -25.76132 -0.1396843 -0.433884
3.323059 -25.98427 -0.2092176 -0.3195738
3.398369 -25.55974 -0.09506016 -0.2738569
2.605289 -25.97569 -0.1706902 -0.7166315
2.67569 -26.3514 -0.1232137 -0.4792759
2.8303 -26.06749 -0.1758043 0.09024722
2.512399 -25.95497 0.04195812 -0.3271006
2.7803 -26.242 -0.07348645 -0.2314297
3.279212 -27.0134 -0.06038098 -0.2509728
3.508704 -27.01181 -0.1000664 -0.4387663
3.182213 -27.03379 -0.02562889 -0.483004
2.671736 -26.91208 -0.12256 -0.2659635
2.893135 -27.04133 -0.01556285 -0.4281112
3.045808 -27.60073 -0.1020629 -0.5365617
2.744996 -27.44746 -0.06069796 -0.4487763
2.460394 -27.48343 -0.1468334 -0.2954199
2.767201 -27.65823 -0.2898659 -0.1422362
3.09798 -28.72338 -0.0654714 0.0516178
3.147024 -29.24184 -0.08038091 -0.2155379
3.34944 -29.33506 -0.2834299 -0.5807609
2.992011 -29.62143 -0.3083887 -0.3043592
2.953561 -29.73029 -0.1802596 -0.3658433
3.082885 -29.66477 -0.1340111 -0.3250507
2.690034 -29.7291 -0.2299353 -0.1504925
2.729274 -29.59592 -0.1063156 -0.2282862
2.526604 -29.39568 -0.03373158 -0.4944339
2.549976 -29.3908 -0.2442945 -0.03662855
2.362689 -29.18868 -0.2183692 -0.4648254
2.492853 -29.1779 -0.1792146 -0.248689
2.280565 -29.44333 0.04404996 -0.1791504
2.143644 -29.766 -0.1316524 -0.3611608
2.311872 -29.85693 -0.112513 -0.2109995
2.302544 -30.16613 -0.0484025 -0.1331936
2.181991 -30.14262 -0.03595529 -0.06266433
2.006051 -29.52557 0.1198282 -0.1493464
2.073828 -29.40818 -0.04460012 -0.1531714
1.669225 -29.41585 -0.1514053 -0.05554132
1.949137 -29.77895 -0.03868276 -0.03979296
1.962702 -30.03924 0.1972808 0.03876894
1.898001 -30.51523 -0.3133847 -0.4044607
1.869991 -31.17614 -0.1474464 -0.2208312
1.638252 -31.67415 0.02151246 -0.4005514
1.019223 -31.12507 -0.2599351 -0.2835806
1.377731 -31.701 -0.05999815 -0.4862707
1.239235 -31.46143 -0.1752887 -0.3428396
1.49445 -31.27308 -0.2570506 -0.4086395
1.38731 -31.09211 -0.1487273 -0.4097804
1.291195 -31.19173 -0.2481704 -0.4640156
1.108874 -31.1523 -0.1627028 -0.3590907
1.148501 -31.11111 -0.1418157 -0.4351594
1.078293 -31.37413 -0.182414 -0.3487649
0.6189088 -31.46163 -0.1343943 -0.4971073
0.9079752 -31.58803 -0.1756841 -0.4059011
0.7724799 -31.79222 -0.2426535 -0.4487529
0.7588095 -31.61006 -0.1526135 -0.4080524
0.4763801 -31.7195 -0.1825636 -0.4347799
0.5965378 -31.33374 -0.2169323 -0.4413585
0.4847974 -31.07367 -0.1850001 -0.3150341
0.6056356 -30.83168 -0.2097308 -0.3250833
0.8130036 -30.94763 -0.2019252 -0.4885848
0.5581221 -30.59999 -0.06655226 -0.144658
0.2938607 -30.38958 -0.1220701 -0.1588888
0.4334721 -30.28967 -0.03022363 -0.2977877
0.3638065 -30.28597 -0.03629604 -0.1117833
0.04536008 -30.34991 -0.1974073 -0.3124509
-0.05089391 -30.4164 -0.1920239 -0.4690318
-0.1086914 -30.70568 -0.1753265 -0.3503741
0.04786376 -30.50651 -0.08592504 -0.4742482
0.05546958 -30.66773 -0.1262979 -0.3930438
-0.05097421 -30.52841 -0.04186719 -0.3340789
-0.3554146 -30.51385 -0.2195426 -0.3601534
-0.5401226 -29.95983 -0.1950955 -0.417515
0.05213772 -29.81574 -0.1736019 -0.5298454
0.2818132 -30.11508 -0.2464348 -0.4972346
0.6767416 -30.42804 -0.07949755 -0.2627057
0.6158156 -30.66022 -0.3534794 -0.2796323
0.9622858 -30.81549 -0.1715052 -0.2309741
0.6925899 -30.72392 -0.3531649 -0.2840243
0.61747 -30.81536 -0.188807 -0.5528772
0.5278045 -30.8253 -0.06127022 -0.4541721
0.8003281 -30.96695 -0.1986253 -0.387185
1.505053 -30.66568 -0.0678021 -0.07669903
1.419988 -30.7484 -0.2482286 -0.4618429
0.8754115 -31.03696 -0.0209594 -0.3116063
0.7828406 -31.00981 0.04389713 -0.331277
0.7230375 -31.44857 -0.09353282 -0.3799292
0.7482197 -31.58672 -0.168388 -0.123573
0.9903779 -31.47246 0.1489119 -0.06821715
1.218579 -30.91581 -0.1835821 -0.4013057
1.102245 -30.71955 -0.1307687 -0.2779661
0.798047 -31.13935 -0.07529105 -0.3850958
