factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
0.408496 0.2688607 -0.1994639 -0.3833625 0.2822187
0.1997316 0.1211351 -0.02296993 -0.3859083 0.2928866
0.1557574 -0.03998716 -0.1196954 -0.4362806 0.1641037
0.3538314 0.3145817 -0.1926523 -0.2087717 0.1464401
-0.06868886 0.01407258 -0.3732459 -0.4882197 0.2600528
-0.08565535 -0.1007894 -0.3669142 -0.03328518 0.2137916
-0.2363583 -0.2881243 -0.3864163 -0.4429936 0.2181932
0.221399 0.2733685 -0.4114818 0.01033351 0.1573705
0.2932185 0.1624297 -0.04588058 -0.2283385 0.1556014
0.232776 -0.01778229 0.03976189 -0.394521 0.2000252
-0.05599827 -0.0114675 -0.1791332 -0.286874 0.1409155
-0.007639434 0.01324205 0.1004185 -0.2034972 0.1503729
0.1304895 0.1486789 -0.1555416 -0.2592004 0.1467
0.1417369 0.2300316 -0.2011807 -0.3554074 0.1466883
0.1106628 0.2057765 -0.198758 -0.3801875 0.1962757
-0.01814212 -0.24915 -0.08664707 -0.3610779 0.1859602
0.2090657 -0.05823446 -0.1308561 -0.5139786 0.178994
0.1440696 0.08486893 -0.170532 -0.4401732 0.1907654
0.1429405 0.1152714 -0.2309634 -0.4467832 0.1612981
0.06522379 -0.106468 -0.1097487 -0.3732583 0.1765009
0.08068326 0.1548936 -0.3211118 -0.362974 0.2396823
0.03312545 -0.1536727 -0.0385476 -0.3842629 0.1655957
0.3386581 0.2312022 0.07723381 -0.389648 0.1173077
0.2706908 0.3452167 -0.1842775 -0.3119987 0.1564765
0.4034555 0.4424688 -0.002752713 -0.3136705 0.1837349
0.3146928 0.2341222 -0.01982461 -0.2571374 0.1064194
0.2564145 0.005613473 -0.1069519 -0.1190928 0.08614249
0.1786898 -0.01270494 -0.0683852 -0.3129469 0.08650528
0.2840349 0.1908016 -0.4388691 -0.3383696 0.1595954
0.2070339 0.07457179 -0.3490134 -0.1437207 0.2323318
0.262902 0.2040346 -0.2205358 -0.3662589 0.1953836
0.006782184 0.1201754 -0.4904137 -0.03615963 0.117109
0.07101868 -0.08222496 -0.29531 -0.172863 0.1301722
-0.06019989 -0.07213665 -0.2706517 -0.3835499 0.1278989
-0.04456114 0.05236379 -0.157233 -0.3017374 0.1972416
0.217471 0.2244146 -0.1197711 -0.2522717 0.2375642
0.3331435 -0.009965751 -0.1067901 -0.220246 0.2053594
0.1213042 0.346117 -0.039551 -0.3030191 0.1219513
0.1983607 0.05068122 -0.1432791 -0.3935489 0.102014
0.04230954 0.04201379 -0.1769847 -0.3651116 0.1843434
-0.195923 -0.2519935 -0.3801595 -0.3071896 0.195359
-0.0868994 -0.106105 -0.2655858 -0.3120806 0.1985004
-0.1377265 -0.4769777 -0.239505 -0.3874828 0.1277409
-0.08624535 -0.2205294 -0.3291993 -0.3252967 0.1711486
-0.1790373 -0.3107491 -0.4157654 -0.4651532 0.1158936
-0.1174744 -0.203979 -0.05944494 -0.2602777 0.03993252
-0.005028169 -0.004013067 -0.1777079 -0.167508 0.1062548
0.0722023 0.03834932 -0.02394184 -0.2574938 0.1195144
-0.1655889 -0.03469265 -0.07382747 -0.07700349 0.07944546
-0.02005346 -0.1866275 -0.1885554 -0.1181141 0.1647879
0.01897842 0.008875878 -0.1885522 -0.4025201 0.1548423
-0.04744373 -0.06253709 -0.1668649 -0.2576531 0.2164323
0.09625397 -0.01695527 0.005331916 -0.4859707 0.2577021
0.3032101 -0.02680831 -0.1361907 -0.4208577 0.2234457
0.1082166 -0.02085702 -0.004704095 -0.4832384 0.2217427
0.09406805 -0.05614217 -0.09851152 -0.506666 0.1942059
-0.01228984 0.1300819 -0.1852257 -0.2566808 0.1956517
0.04166582 0.04269389 -0.3420495 -0.2764133 0.1740145
0.0512621 0.1681914 -0.4210789 -0.4324392 0.1606269
0.08321314 0.03070072 -0.2128558 -0.372749 0.1641155
0.0343881 0.01579972 -0.1801196 -0.2866686 0.1187124
-0.04262815 -0.09976667 0.05304546 -0.3249417 0.09619846
-0.1386147 -0.07207053 -0.1254016 -0.5226519 0.1709107
-0.03467197 -0.1939283 -0.340724 -0.3555007 0.1845143
0.1696539 0.06729589 -0.1974161 -0.747698 0.1903068
-0.05624909 -0.1089701 -0.0342546 -0.3410403 0.140509
0.3953968 0.250559 0.01043369 -0.3642214 0.1536647
0.07479014 0.05101243 -0.0643403 -0.2533195 0.1365754
-0.2137467 -0.311341 -0.3189431 -0.28264 0.06012373
-0.1240279 -0.1279829 -0.2359211 -0.2138964 0.09108247
-0.09004631 -0.2716663 -0.5033088 -0.2504836 0.1478574
-0.3693377 -0.3246822 -0.4159317 -0.176701 0.1298659
-0.3676676 -0.3820445 -0.3141797 -0.2192974 0.1206662
-0.08931369 -0.1094267 -0.2403881 -0.1773243 0.10771
0.01642675 -0.1612632 -0.07529592 -0.1704715 0.07774223
-0.06782602 -0.05173387 -0.1083212 -0.2694906 0.1465084
-0.1522046 -0.07181599 -0.286028 -0.2562974 0.1210462
0.1488471 -0.0704703 -0.06343903 -0.3073402 0.1235262
0.07815246 -0.06047072 -0.1304416 -0.02189788 0.2010812
0.1004851 -0.08142693 -0.1859744 -0.3614552 0.2765702
0.09882495 0.06678119 -0.2701362 -0.6438022 0.2397558
-0.0599401 -0.1689583 -0.517429 -0.3769963 0.1944094
-0.1585334 -0.3591278 -0.4153529 -0.2699663 0.1830187
-0.2290529 -0.2952439 -0.2849023 -0.3951742 0.2321307
-0.08657566 -0.1563891 -0.4152703 -0.2104865 0.1405639
0.1034836 -0.1107343 -0.5781407 -0.3928726 0.2265367
0.06722384 -0.1433078 -0.2879719 -0.2647616 0.2468356
-0.153998 -0.1758568 -0.2079998 -0.3202618 0.1938298
0.039049 0.05244214 -0.4375596 -0.2559593 0.182386
0.08933371 0.2703139 -0.2916886 -0.5895811 0.2159191
0.0874544 0.1113057 -0.3577136 -0.3228161 0.2413489
-0.1775446 -0.1012353 -0.2124019 -0.2599895 0.2409639
-0.05885774 -0.1838516 -0.1542579 -0.1644494 0.1259053
0.1857446 0.06091022 -0.01688308 -0.3393115 0.1078305
0.0309727 0.03683466 -0.1029049 -0.4990621 0.1979915
-0.1804017 -0.1625025 -0.05298565 -0.5416347 0.1444663
-0.09625831 -0.04581152 -0.1022131 -0.04708179 0.08755508
0.04206898 -0.06149326 -0.1504421 -0.038202 0.1422326
0.08980908 0.03512343 -0.09340566 -0.5315756 0.1463769
-0.04107452 0.01248245 -0.0899939 -0.004048771 0.2090875
0.1543338 0.1109032 -0.08443425 -0.2545576 0.1774526
0.04346314 -0.111257 -0.3222387 -0.6139868 0.1372507
0.02824569 -0.03379808 0.1549323 -0.06791925 0.1235368
-0.07517634 0.08760123 -0.3869015 -0.5167225 0.0964627
0.08184267 0.1151555 -0.2341754 -0.5728646 0.2840196
-0.1335874 -0.2488278 -0.3971271 -0.2772094 0.2323219
0.2988281 0.1505835 -0.1020255 -0.3608911 0.2205712
0.1410775 0.1111244 -0.2008537 -0.2995393 0.2396547
0.01609931 -0.1530394 -0.4356299 -0.5046612 0.2587297
-0.3100491 -0.08939051 -0.4713095 -0.56234 0.2295736
-0.1097382 -0.2725446 -0.3792704 -0.4000975 0.08722826
-0.04535809 -0.02690768 -0.3929117 -0.1969553 0.2211802
-0.06327005 -0.0959138 -0.2069799 -0.2800862 0.1887922
-0.191767 -0.2567617 -0.3205404 -0.002603092 0.2340368
0.1133194 0.1601972 -0.2797181 -0.3022538 0.251771
0.165456 0.09034063 -0.2143847 -0.1832498 0.2466621
0.1288985 -0.06215699 -0.2469909 -0.4238318 0.1819425
-0.1262385 -0.09465545 -0.2782779 -0.2484983 0.2459275
0.02676844 -0.03403745 -0.1441211 -0.55008 0.2686808
-0.02377601 -0.2390097 -0.6353611 -0.4369796 0.3019252
-0.06261543 -0.3044742 -0.5847087 -0.07333813 0.2858969
0.03494097 -0.1579502 -0.6071619 -0.4520173 0.2367878
-0.07148478 -0.2792157 -0.414799 -0.1710754 0.1767119
-0.0576557 -0.158883 -0.4098481 -0.1571544 0.1240197
-0.03730702 0.1943364 -0.06071492 -0.275902 0.09222628
0.2967543 0.1594318 -0.2828895 -0.2877397 0.1072557
0.2138922 0.1779298 -0.1251219 -0.1401478 0.1641346
0.01826161 -0.3196867 -0.1553937 -0.1226504 0.1253438
-0.3736254 -0.2040229 -0.4379656 -0.09002716 0.1077166
-0.1244891 -0.2539793 -0.4236643 -0.3523856 0.1068109
0.04384515 0.02352383 -0.2232154 -0.5062312 0.1440873
0.06744686 0.01175512 0.06007174 -0.3088816 0.1046893
0.2350956 -0.08770085 -0.08642596 -0.2590773 0.1343393
-0.02418845 -0.1833604 -0.09109136 -0.2914941 0.1749871
0.06502948 -0.2655285 -0.2732037 -0.03345058 0.138485
0.2744383 -0.002192819 -0.1886617 -0.1371427 0.2129088
-0.2431705 -0.1409515 -0.3315519 -0.1123759 0.1450391
-0.05525962 -0.06856923 -0.02746769 -0.4952855 0.126547
0.2023451 0.08138345 -0.06939115 -0.4453151 0.07280394
0.141787 -0.1122722 -0.06834235 -0.1873787 0.07003074
0.1285407 -0.2548732 -0.01432432 -0.252829 0.1087683
-0.1324799 -0.3920939 -0.173838 -0.3312705 0.1370268
-0.2316899 -0.4208234 -0.1892568 0.03353382 0.08231834
-0.03592996 0.1654855 -0.04414363 -0.1826612 0.1175024
0.07762075 -0.003464544 -0.1858357 -0.5722407 0.2474617
-0.03760093 -0.04641228 -0.1648942 -0.527779 0.2518912
0.01737432 -0.05818023 -0.4443938 -0.4351627 0.328835
0.0681729 -0.05314739 -0.1536587 -0.3345327 0.2472398
0.3884057 0.3484941 -0.10474 -0.3817349 0.2966201
0.1967041 0.1494248 -0.2357359 -0.2103311 0.3428427
-0.1271401 -0.09014287 -0.6195652 -0.22904 0.3999787
0.1955382 -0.1611944 -0.545997 -0.6675588 0.3654931
0.5816664 0.4904324 -0.4284932 -0.104375 0.3854793
0.7598959 0.8417089 -0.2319388 -0.3857891 0.2961594
0.6352668 0.3962708 -0.2804395 -0.2491931 0.3432534
0.9238309 0.7865127 -0.02306513 -0.3918836 0.2433156
0.9546578 0.9262505 0.1352386 -0.4222072 0.2271742
1.135581 0.9505693 0.2279696 -0.3360153 0.1984841
0.8022508 0.7054841 0.1541988 -0.4505339 0.1961351
0.5327449 0.4900488 0.111434 -0.5537294 0.272685
0.4368458 0.149506 -0.1180566 -0.6852233 0.2249911
0.2783046 0.2912994 -0.2732438 -0.1951943 0.2148271
0.2987677 -0.009560973 -0.2411106 -0.3399302 0.2359671
0.2209824 0.0635953 -0.1615483 -0.4180451 0.1389187
0.1961727 0.001556697 -0.1154386 -0.331913 0.08441084
0.01873472 -0.003560273 -0.1996618 -0.2177162 0.119204
0.008256136 0.03178269 -0.1105833 -0.2083787 0.1177762
0.02337773 0.265096 -0.2789405 -0.2119714 0.1808638
0.02953124 -0.04071061 -0.4842472 -0.2879293 0.2019416
0.06335561 0.04083544 -0.3435753 -0.1545549 0.1295331
0.1172962 0.153188 -0.1172653 0.09176692 0.1105169
-0.005763809 -0.1020712 -0.2489954 -0.2257866 0.08981369
-0.1608323 -0.265636 0.09454324 -0.152037 0.01028314
-0.1721579 -0.1985588 -0.05546326 -0.1943945 -0.05847941
-0.2157673 -0.3975313 -0.05964854 -0.1106929 0.01303365
-0.237767 -0.2175791 -0.1317425 -0.2500457 0.06011242
-0.3123032 -0.3209424 -0.3154172 -0.3540767 0.01962493
-0.4195205 -0.2958938 -0.1198401 -0.1596846 0.003335086
-0.1879012 -0.4209275 -0.1153189 -0.2539293 -0.009227857
-0.1412944 -0.3234032 -0.05139276 -0.3563452 0.01543058
-0.298648 -0.4705723 -0.2004276 -0.2916577 0.05914275
