factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4
-4.483217 16.65283 0.02207022 -0.3944487
-4.61566 16.95907 0.004553206 -0.1499495
-4.422083 16.34569 -0.1213776 -0.4130309
-4.281582 16.22928 -0.2178641 -0.4443511
-3.865488 16.40201 -0.2899322 -0.4407921
-3.462333 16.79265 -0.06316503 -0.488101
-3.275584 16.5519 -0.1420651 -0.3090714
-3.191545 16.32366 -0.1586627 -0.3401515
-3.323461 16.36237 -0.0199569 -0.4058894
-3.089731 16.46817 -0.2504196 -0.2947144
-2.816146 16.85388 -0.1144345 -0.05299573
-2.656255 16.86552 -0.05696832 -0.2957063
-2.380247 16.72632 -0.07747614 -0.3766207
-2.455816 16.52167 -0.1593994 -0.2167397
-2.429346 16.66243 -0.2016858 -0.347629
-2.587979 16.85645 -0.2236576 -0.5585499
-2.912797 16.73324 -0.1490251 -0.3693609
-2.801117 16.57793 -0.09838195 -0.1839911
-2.598555 17.01524 -0.3137934 -0.4155815
-2.732805 16.97305 -0.1194143 -0.4861548
-2.384337 16.95374 -0.187034 -0.3158139
-2.444403 16.91637 -0.1408856 -0.3575948
-2.323805 17.37648 -5.762926e-05 -0.05361083
-2.291978 17.47971 -0.127774 -0.2488001
-2.198166 17.78484 -0.06312219 -0.2966142
-2.22974 17.54011 -0.08135921 -0.2887652
-2.808372 18.07723 -0.1727839 -0.3512239
-2.76387 18.28811 -0.1244293 -0.145509
-2.740681 18.34633 -0.1302511 -0.2386734
-2.909964 18.1693 -0.08460274 -0.3436473
-2.961362 18.37512 -0.05595987 -0.399165
-2.664986 18.55268 -0.05151919 -0.1658713
-2.797617 18.79913 -0.03809754 -0.2483104
-2.641105 18.02863 -0.1088871 -0.4259933
-3.024672 18.45143 -0.1821147 -0.2873592
-2.873812 18.20058 -0.1513369 -0.2928104
-2.749275 17.57767 -0.2682388 -0.4534956
-2.234656 17.75489 -0.2533349 -0.2667261
-2.080572 17.88431 -0.1254322 -0.4418676
-1.793999 17.69232 -0.2348117 -0.3435853
-1.666977 18.08393 -0.1882492 -0.3469876
-1.695579 18.18859 -0.1823877 -0.3878109
-1.862973 18.66506 -0.2120582 -0.4399154
-1.636578 18.67859 -0.2368757 -0.3523609
-1.559385 18.41091 -0.1106787 -0.3175533
-1.764446 18.55538 -0.1890663 -0.3495329
-1.474308 18.68851 -0.1409693 -0.3527539
-1.550984 18.5879 -0.2676585 -0.4107438
-1.453086 18.59596 -0.1844905 -0.3338405
-1.714511 17.98239 -0.1510743 -0.2399396
-1.5562 17.99507 -0.1004936 -0.4375031
-1.425704 17.74075 -0.2887634 -0.4200393
-1.409932 17.72735 -0.1790282 -0.336779
-1.412292 17.79003 -0.1177416 -0.3494054
-1.468428 17.65205 -0.1282618 -0.2394128
-1.582291 17.1405 -0.2452673 -0.2592369
-1.377633 17.2915 -0.01838324 -0.1318336
-1.441568 17.4879 -0.1618837 -0.4166549
-1.867461 17.43662 -0.03620482 -0.3298631
-2.52003 17.33125 -0.2688495 -0.3359796
-2.610898 17.42105 0.0480459 -0.2778481
-2.707218 17.03744 -0.3034492 -0.313048
-2.45053 17.07668 -0.08398782 -0.1270673
-2.702874 16.75931 -0.07753598 -0.2523836
-2.394166 16.57334 0.05067387 -0.1985546
-2.285625 17.09213 -0.07000232 -0.4198004
-2.188523 17.25972 0.0619889 -0.2093157
-2.354671 17.40918 -0.01597287 -0.2332433
-2.210303 17.50195 -0.03599186 -0.1975827
-1.975216 17.60603 0.03555459 -0.4457256
-1.798028 17.74375 0.0112448 -0.1429996
-1.748346 17.53987 0.009176652 -0.3441166
-1.683916 17.61276 0.001594464 -0.2991522
-1.811845 17.58996 -0.1415898 -0.2244111
-1.634904 17.4766 -0.05438809 -0.3114928
-1.513174 17.26422 0.0116544 -0.3298585
-1.813444 17.22022 -0.1781436 -0.3125423
-2.126489 17.47942 -0.2544591 -0.5285361
-2.430285 17.33512 -0.1765945 -0.2501384
-2.842409 17.31471 -0.186841 -0.5068861
-2.617271 17.7359 -0.1417645 -0.5050322
-2.468104 17.9899 -0.1982536 -0.2092296
-2.296204 18.01175 -0.2013694 -0.2179319
-2.277081 17.45103 -0.06905796 -0.3918874
-2.365031 17.5557 -0.1376195 -0.3513101
-2.413709 17.59319 -0.1026458 -0.4490334
-2.376356 17.608 -0.1067591 -0.4154216
-2.331113 17.94726 -0.07988765 -0.4325395
-2.270495 18.51259 -0.07278651 -0.3937343
-2.319635 18.60577 -0.1885257 -0.4733203
-2.227684 18.84377 -0.03166334 -0.3796603
-2.28336 18.78645 -0.2131589 -0.1648519
-2.05426 18.45249 -0.2253401 -0.206376
-2.235132 18.54568 -0.1020492 -0.3926441
-2.466857 18.77804 -0.2033235 -0.4295151
-2.73814 18.80046 -0.2029425 -0.3327501
-2.842545 18.68504 -0.2274271 -0.4069891
-2.692111 18.45061 0.09043667 -0.233965
-2.615158 18.51275 -0.07206906 -0.2740995
-2.60129 18.64804 -0.06357636 -0.1714575
-2.504878 18.65532 -0.05416016 -0.2563918
-2.451144 18.59012 -0.0303392 -0.3278381
-2.457853 18.81299 -0.06177572 -0.3422749
-2.559879 18.74951 -0.09213413 -0.2386675
-2.528846 18.86442 -0.07946378 -0.2547681
-2.480195 18.90879 -0.07929879 -0.2848799
-2.682837 18.71035 -0.08989843 -0.4270864
-2.75517 19.28795 -0.08236399 -0.5559362
-2.788846 18.68165 -0.1350451 -0.5717801
-3.163152 18.33516 -0.1842588 -0.2731562
-3.360722 18.43044 -0.1806381 -0.5815617
-3.05551 18.29272 -0.1408294 -0.2388177
-2.806859 18.06241 -0.1328536 -0.2087509
-3.074164 17.86557 0.1239187 -0.2589512
-3.319725 17.8983 -0.0164829 -0.1203832
-3.545798 17.88806 0.04171196 -0.309925
-3.444571 18.27387 -0.1248836 -0.2253257
-3.236446 18.23814 0.05841708 -0.1383717
-3.263487 18.19993 -0.180425 -0.2153457
-3.140474 18.29839 -0.1359696 -0.1487007
-3.015243 18.22068 -0.05278334 -0.3684042
-2.902995 18.00152 -0.05806938 -0.1067904
-2.896559 17.95169 -0.1814085 -0.3049717
-3.062805 17.90546 -0.1107998 -0.2673192
-2.926768 17.83626 0.0246256 -0.461106
-3.138469 18.08772 -0.06790152 -0.2050058
-3.100988 17.77769 -0.09182272 -0.2086455
-3.182751 17.72079 -0.08672108 -0.1422239
-3.085028 17.72516 -0.1323262 -0.2095877
-3.358481 17.30053 -0.09466034 -0.2535565
-3.455083 17.52341 -0.07028585 -0.3768413
-3.653531 17.69253 -0.1691806 -0.4122719
-3.68839 17.6092 0.0003580246 -0.3800091
-4.184539 17.81918 -0.08635755 -0.1144547
-4.350607 17.87381 -0.1541905 -0.1399241
-4.093681 17.4853 -0.07786887 -0.2066457
-4.302088 17.81627 -0.01158682 -0.2762012
-4.349506 17.56358 -0.07646476 -0.3850978
-4.701193 17.5563 -0.0556414 -0.1790786
-4.840049 17.76322 -0.1349862 -0.2499353
-4.43176 17.96408 -0.09309781 -0.01225541
-4.172477 18.08377 0.1176051 -0.4722267
-4.202644 17.42611 -0.1206356 -0.09273059
-4.354365 17.46878 -0.2659368 -0.09024379
-3.807585 17.57958 -0.2515434 -0.3396436
-4.211965 18.14096 -0.09907535 -0.3759599
-3.953341 18.02344 -0.1167826 -0.322375
-4.260389 18.15914 -0.06085423 -0.3997836
-3.925807 17.93523 -0.1555657 -0.2198496
-4.298339 18.21991 -0.1501413 -0.4298101
-4.22376 18.05636 -0.2419323 -0.3085797
-4.37927 18.13377 -0.1804093 -0.438671
-4.471607 17.90595 -0.2300005 -0.3993042
-4.492926 18.04674 -0.2362137 -0.4734557
-4.594394 18.40072 -0.264703 -0.4614276
-4.639085 18.25511 -0.2680822 -0.4049424
-4.727696 17.89882 -0.1893453 -0.3592475
-4.762377 18.07457 -0.2580186 -0.2546039
-4.8889 18.05214 -0.1772128 -0.4751975
-4.656602 17.72541 -0.2240776 -0.2941017
-4.417545 17.61066 -0.1299263 -0.4229614
-4.050298 17.37669 -0.2107316 -0.3224535
-4.088445 17.07693 -0.1318691 -0.3368544
-4.16228 17.12646 -0.02657526 -0.3254755
-3.629571 17.21685 -0.2160873 -0.5144654
-3.755691 16.80345 -0.1658872 -0.3364015
-3.591499 16.87515 0.03511882 -0.2385184
-3.709185 16.52486 -0.2349556 -0.3438894
-4.129605 16.85 -0.126487 -0.4002762
-4.20973 16.60003 -0.2146882 -0.02929799
-3.700698 16.76069 0.02783579 -0.4192334
-3.429617 16.98834 -0.03048299 -0.1796878
-3.763653 17.14568 0.009057565 -0.2689271
-4.106769 17.1073 -0.000591513 -0.2497358
-4.243974 17.10637 -0.1593666 -0.1503646
-3.860497 17.29855 -0.2619634 -0.5381954
-4.157062 17.205 -0.03034722 -0.1359233
-3.96545 17.40899 -0.05063121 -0.4414592
-3.907768 16.55723 -0.006419927 -0.2029282
-4.34092 17.06269 0.07614041 -0.07521837
-4.348237 16.86393 -0.000588095 -0.03919279
-4.222727 16.67921 -0.0169958 -0.4191906
-4.077312 17.02924 -0.02294022 -0.2865028
-4.101858 16.50968 -0.3471976 -0.4020871
-3.865842 16.78873 -0.06341868 -0.1100646
-3.713616 16.76884 0.05053153 -0.227859
-3.891721 16.61927 -0.00163991 -0.4569751
-3.753023 16.61473 -0.390181 -0.3787296
-4.031897 16.80674 -0.1920469 -0.2290449
-3.868209 17.01382 -0.1620208 -0.3304082
-3.834504 16.86382 -0.2198996 -0.2859144
-3.847266 16.57011 -0.1737558 -0.2700794
-4.054134 16.58315 -0.1039063 -0.2086229
-4.2544 16.69136 -0.0974879 -0.2831923
-4.213627 16.23104 -0.2775824 -0.4728654
-4.505457 16.20522 -0.3043971 -0.3239751
-4.503352 16.27914 -0.148388 -0.5365193
-4.488507 16.27434 -0.2430897 -0.4058356
-4.413452 15.88098 -0.1791166 -0.4929055
-4.118324 15.80785 -0.1784955 -0.4132314
-3.952991 16.20436 -0.2118869 -0.07025036
-3.919395 16.25414 -0.1222273 -0.3288157
-3.553278 16.0392 -0.1267222 -0.409777
-3.450894 15.78602 -0.1492029 -0.383235
-3.50802 15.55093 -0.126083 -0.4776629
-3.821988 15.87484 -0.2470504 -0.437746
-4.058977 15.7853 -0.1899345 -0.4008879
-3.8793 15.79157 -0.09638217 -0.4074281
-3.957156 15.68549 -0.06718615 -0.3157688
-3.850833 15.81674 -0.06110921 -0.3852691
-4.119256 15.71637 -0.1765896 -0.1991624
-4.250929 15.87061 -0.1352752 -0.3675633
-4.49698 16.16648 0.007388903 -0.2886951
-4.333893 16.08876 -0.173538 -0.1869228
-4.48089 15.84899 -0.1378508 -0.341639
-4.708393 15.94627 -0.1030565 -0.3302878
-4.632146 15.78993 -0.0559351 -0.223881
-4.659676 15.90197 -0.2055035 -0.3412824
-4.552177 15.7249 -0.1635402 -0.338196
-4.22735 15.41688 -0.08232227 -0.3553908
-3.932493 15.78244 -0.1755147 -0.0977399
-3.677965 15.9369 -0.1006335 -0.2051936
-3.548463 16.2916 -0.08576351 -0.2834931
-3.385785 16.3938 -0.1812561 -0.5332835
-3.433839 16.09695 -0.164223 -0.1523783
-3.275202 16.28674 -0.09813238 -0.2846053
-3.326807 16.1542 -0.04835802 -0.2424194
-3.485812 16.0657 -0.1481486 -0.2549719
-3.589224 16.29021 -0.04377481 -0.2496347
-3.610145 16.2495 -0.107757 -0.3160001
-3.739884 16.39229 -0.09941151 -0.252054
-3.801188 16.42076 -0.08073417 -0.2681574
-3.778628 16.27948 -0.1177278 -0.3550818
-3.723448 16.08115 -0.1360645 -0.473437
-4.105255 16.10063 -0.1420492 -0.354337
-4.042696 15.56369 -0.158505 -0.2810363
-4.080719 15.76101 -0.1850638 -0.3430023
-4.101013 15.6817 -0.1894693 -0.2673486
-4.107013 15.5449 -0.1365053 -0.308353
-4.005471 15.04234 -0.1779535 -0.2783031
-4.217579 14.90268 -0.09439467 -0.3320482
-4.375559 15.08814 -0.15848 -0.310184
-4.476191 15.24723 -0.1528488 -0.4439347
-4.293552 15.44603 -0.1873975 -0.2380355
-4.475699 15.49774 -0.1561028 -0.2761645
-4.688161 15.59607 -0.1450474 -0.4679232
-4.55161 15.83833 -0.07244696 -0.5159085
-4.48714 15.68458 -0.2305664 -0.2789712
-4.562534 16.52914 -0.1320859 -0.2474392
-4.72401 16.37302 -0.1010276 -0.2736434
-4.677877 16.69271 -0.147229 -0.4078123
-4.551751 16.2931 -0.3358962 -0.4348301
-4.19682 16.47135 -0.0005071932 -0.1574563
-4.260917 16.55029 -0.1774811 -0.3864036
-3.930973 16.74527 -0.02330403 -0.2334688
-3.907378 16.65584 -0.2523987 -0.3521539
-4.191567 16.42744 -0.1647349 -0.3366547
-4.19362 16.81948 -0.2548105 -0.4877854
-3.938886 16.63767 -0.158328 -0.3987089
-4.101326 16.57321 -0.1329924 -0.2705272
-4.215106 16.87916 -0.09211019 -0.3523908
-4.678749 17.23392 -0.07104606 -0.1121163
-4.326151 17.39364 -0.03913155 -0.3301774
-4.290977 17.32188 -0.01508563 -0.2299883
-4.314387 17.39253 0.01695386 -0.2931102
-3.722224 17.08339 -0.01181035 -0.3081016
-4.011962 17.03511 -0.0153258 -0.2652893
-3.657934 17.00601 -0.03561524 -0.3075306
-3.331491 17.16458 -0.2092201 -0.1958425
-3.463318 17.12041 -0.1020814 -0.1491218
-3.455053 16.89024 -0.14732 -0.289119
-3.643941 16.74104 -0.0008701662 -0.1356469
-3.73171 16.79835 -0.1543305 -0.3391489
-3.324706 16.90135 -0.009263204 -0.4276776
-3.065729 17.17388 -0.201521 -0.3778197
-2.813265 17.17434 -0.2219459 -0.1088807
-2.838167 17.1552 -0.126506 -0.1882433
-2.734945 17.16456 -0.2114045 -0.2586303
-2.821404 17.51503 -0.1461887 -0.1919668
-2.727752 17.52203 -0.2107621 -0.4511557
-2.598859 17.6583 0.01282729 -0.2635935
-2.469334 17.22653 -0.18075 -0.2739562
-2.728627 17.356 -0.2110397 -0.436036
-2.722817 17.20992 -0.1718652 -0.5956515
-2.583149 17.16602 -0.07913678 -0.3575335
-2.581563 17.13023 -0.272815 -0.2755704
-2.431294 16.90925 -0.2244854 -0.4030504
-2.338786 16.52087 -0.1246859 -0.1253017
-2.440559 15.94862 -0.1736495 -0.4368207
-2.288947 16.00173 -0.1034611 -0.4810016
-2.014293 15.91466 -0.2025745 -0.3123056
-2.165139 16.2267 -0.1627356 -0.4958626
-2.079072 16.51319 -0.07892137 -0.3550229
-2.085828 16.79247 -0.128297 -0.3360584
-2.147453 17.09345 -0.09715876 -0.3288478
-2.161499 17.19437 -0.1139423 -0.2593666
-2.141107 16.87804 -0.04970422 -0.1388049
-2.098446 16.78797 -0.03429132 -0.1373399
-1.930042 16.73653 -0.05113973 -0.1760765
-2.033442 16.79267 -0.2352413 -0.2226519
-2.075986 16.82104 0.02062662 -0.4763407
-1.988754 17.36213 -0.1880059 -0.1388591
-2.198576 17.57296 -0.07176494 -0.3308603
-2.350574 17.36387 -0.1293143 -0.2995465
-2.087355 17.52108 -0.08086502 -0.2530912
-1.544919 17.29717 -0.1417118 -0.5512378
-1.631862 17.21129 -0.1132304 -0.3487481
-1.786188 17.24226 -0.161163 -0.3834969
-1.793225 17.42086 -0.07447966 -0.2869462
-1.98426 17.54771 -0.1038571 -0.2074031
-2.149408 17.63823 -0.04847686 -0.0937241
-2.182654 17.91994 -0.08077121 -0.3523041
-2.59174 17.94461 -0.09964755 -0.2740909
-2.569898 17.92937 -0.1470452 -0.2702298
-2.465845 17.99084 -0.1770112 -0.3379708
-2.607709 18.22579 -0.1252017 -0.5735816
-2.743787 18.10945 -0.2280136 -0.3425422
-2.815309 17.91527 -0.1771749 -0.3167884
-3.080971 17.71046 -0.1709459 -0.2607283
-3.219773 17.67201 -0.1000574 -0.3985168
-3.422407 17.68006 -0.1868452 -0.4360382
-3.205376 17.51197 -0.2476572 -0.2872112
-2.850019 17.62851 -0.2466931 -0.2771984
-2.749177 17.67494 -0.217634 -0.2264094
-2.608394 17.67842 -0.1777339 -0.2273736
-2.578971 17.44736 -0.09726723 -0.2083242
-2.655091 17.46038 -0.1856672 -0.3648197
-2.35518 17.52869 -0.1139142 -0.2459043
-2.15982 17.40096 -0.2192655 -0.2387377
-2.425124 17.53956 -0.09254972 -0.2025042
-2.410394 17.99266 -0.1078353 -0.4834728
-2.459587 17.53305 -0.06177666 -0.3860006
-3.001565 17.02288 -0.2758912 -0.5102434
-3.227827 16.81673 -0.1978975 -0.4300902
-3.132769 16.88281 -0.1858172 -0.4601531
-3.482892 16.97622 -0.1816917 -0.3729812
-3.443671 16.86866 -0.1365975 -0.3521001
-2.948206 17.15499 -0.1073737 -0.3872927
-2.63111 17.15878 -0.06339802 -0.2252608
-2.85471 16.95959 0.02086228 -0.1736011
-2.97329 16.83023 -0.1906839 -0.2370699
-2.880086 16.72308 0.02471085 -0.2407467
-3.063054 16.92943 -0.1102926 -0.4467372
-3.127135 17.0925 -0.116089 -0.5029975
-3.412511 17.10856 -0.2147231 -0.3698587
-3.152177 17.25811 -0.1905839 -0.2664843
-3.388254 17.24209 -0.1104031 -0.3625123
-3.553244 17.38442 -0.2373191 -0.2818903
-3.56688 17.5074 -0.1693704 -0.5412395
-3.68171 17.53337 -0.2025124 -0.3288541
-3.718616 17.58469 -0.09305924 -0.3355462
-3.998483 17.47043 -0.05195994 -0.1758452
-3.72249 17.58037 -0.1489389 -0.3991808
-3.512419 17.88806 -0.04051293 -0.1717075
-3.875082 17.71524 -0.04973414 -0.2640085
-4.06613 17.55117 -0.08241872 -0.2716368
-3.958657 17.07058 -0.1171755 -0.387762
-4.069588 16.22542 -0.2048652 -0.4449343
-4.141578 16.10667 -0.2145763 -0.4998968
-4.745826 16.12794 -0.4182053 -0.1433625
-5.015656 15.66631 -0.3082076 -0.5468373
-5.171025 15.19832 -0.06051657 -0.1986078
-5.293255 14.92556 -0.1596585 -0.4292802
-5.796488 15.78144 -0.2021262 -0.4266636
-5.896345 15.11324 -0.2227585 -0.5243169
-5.606422 14.65884 -0.1811732 -0.4045784
-5.463552 14.7771 -0.1486075 -0.4698839
-5.64792 14.78129 -0.3078484 -0.4284916
-5.25925 14.34813 -0.191978 -0.574065
-5.355513 13.5371 -0.3414684 -0.2593497
-5.483974 14.26341 -0.2072663 -0.38969
-5.907079 13.71119 -0.1314415 -0.4423984
-5.574729 13.59653 -0.2956924 -0.4239228
-5.71188 13.32391 -0.1699331 -0.5023173
-5.938913 13.13728 -0.3308481 -0.604659
-5.867498 12.92827 -0.2658589 -0.5652917
-5.82622 12.88207 -0.02132691 -0.3329463
-5.553432 13.16647 -0.4875837 -0.5518309
-5.870041 13.94118 -0.2069701 -0.1571326
-6.152064 13.86124 -0.2497665 -0.3862904
-5.765248 13.6459 -0.1442915 -0.511804
-5.64388 12.83556 -0.05709703 -0.3808048
-5.853749 12.01864 -0.150949 -0.359983
-5.605982 11.88803 -0.06762792 -0.3421257
-5.533602 11.64817 -0.1788833 -0.4783368
-5.784297 11.3175 -0.09101865 -0.3129987
-5.308795 11.20141 -0.1854634 -0.2932194
-5.280159 11.53016 -0.1757187 -0.3016233
-5.168927 11.5546 -0.1302096 -0.3025744
-5.198659 11.8342 -0.08987182 -0.3169368
-5.281794 11.89541 -0.08694341 -0.43408
-5.22675 11.75475 -0.1116823 -0.2222676
-5.318423 11.57571 -0.04961406 -0.2041339
-5.368112 11.67366 -0.1408562 -0.3241156
-5.27988 11.65136 -0.03970673 -0.3731295
-5.219038 11.24391 -0.08485031 -0.1684168
-4.982636 11.3402 -0.04134523 -0.2003809
-5.024654 11.55461 -0.02357207 -0.3089849
-5.387404 11.92517 0.06857174 -0.1930674
-5.529767 11.55399 0.05045558 -0.3154103
-5.615232 11.94135 -0.08758076 -0.2786762
-5.588689 12.12091 0.03228273 -0.3117078
-5.438826 11.78376 0.02288824 -0.2075632
-5.316759 11.44541 -0.08685419 -0.1531192
-5.544383 11.16048 -0.1018918 -0.4122653
-5.409694 10.99609 -0.2484796 -0.2390273
-6.090132 10.2808 -0.1746064 -0.3765675
-6.280253 10.26095 -0.1506175 -0.13412
-6.083102 10.19343 -0.03353387 -0.1716675
-5.912343 10.22777 -0.06335417 -0.25239
-6.05147 10.43433 -0.1214055 -0.4811936
-5.995021 10.30717 -0.04318674 -0.2717808
-5.580262 10.61026 -0.146491 -0.3087565
-5.70858 10.66071 -0.1714177 -0.1409269
-5.698173 10.38865 -0.2061381 -0.2172894
-5.318505 10.05859 0.145852 -0.1753431
-5.443675 10.31367 -0.2596868 -0.43027
-5.751186 10.1163 -0.2253854 -0.285906
-5.78167 10.47349 -0.04121246 -0.3133318
-6.313175 10.47978 -0.2486863 -0.5622282
-6.455509 10.1518 -0.2647713 -0.5026659
-5.943908 10.00398 -0.2361398 -0.486065
-6.244363 9.708514 -0.2562024 -0.4754706
-6.021645 9.502037 -0.2401391 -0.4893364
-6.115388 9.88224 -0.1673972 -0.4684992
-6.237282 9.75579 -0.2194382 -0.2542583
-6.4792 9.878852 -0.2571469 -0.4544051
-6.491892 10.05129 -0.03292461 -0.4405911
-6.315303 9.868867 -0.3054504 -0.3806007
-6.316045 9.723564 -0.1563251 -0.4772599
-6.387121 9.455525 -0.141884 -0.4788959
-6.156752 9.491658 -0.2155354 -0.3735556
-6.559604 9.58149 -0.2456809 -0.3080556
-6.721219 8.96408 -0.1396521 -0.426459
-6.423734 8.901699 -0.07617648 -0.4924977
-6.391393 9.253671 -0.1803267 -0.2313695
-6.275304 9.378206 -0.05753925 -0.2084544
-6.297476 9.521865 -0.1496152 -0.3430243
-6.345856 9.700841 -0.02244881 -0.1100271
-6.298233 9.829599 -0.2268072 -0.318709
-6.340989 9.880441 -0.1293871 -0.3944996
-6.31737 9.480376 -0.1500621 -0.5202902
-6.036735 9.474121 -0.207751 -0.4590345
-6.403763 9.211796 -0.1853416 -0.4753247
-6.345567 9.092408 -0.2538972 -0.4042069
-6.227767 9.081775 -0.1140684 -0.3164617
-6.10645 9.153964 -0.1737327 -0.3515333
-5.984681 9.119785 -0.1959855 -0.4304865
-5.594314 9.041117 -0.1870495 -0.250484
-5.281136 8.870847 -0.07460283 -0.3266935
-5.342787 8.809346 -0.09281386 -0.2974208
-5.207955 8.987304 -0.05346109 -0.3547713
-4.796873 8.476279 -0.1015386 -0.3920136
-4.666839 8.432673 -0.1038154 -0.176328
-4.674944 8.091647 -0.1136814 -0.3525395
-4.409727 8.210759 -0.1304316 -0.4227414
-4.477875 8.131948 -0.1812041 -0.2331966
-4.628746 8.086483 -0.1069659 -0.3253006
-4.709916 8.057527 -0.06915608 -0.3275708
-4.445553 8.044319 -0.1637448 -0.09910461
-4.559097 7.785972 -0.3055867 -0.4520034
-4.520594 8.036122 -0.1498732 -0.4759834
-4.704166 7.965026 -0.1817232 -0.443287
-4.746041 8.102997 -0.04516687 -0.3658207
-4.957457 8.190271 -0.31008 -0.3846276
-5.029301 8.063009 -0.2049066 -0.382898
-5.040642 7.968123 -0.2158358 -0.343087
-4.904331 7.898408 -0.09325002 -0.3088584
-4.944001 7.958752 -0.09749825 -0.3928521
-4.939389 8.109432 -0.1459866 -0.174034
-5.005361 8.010013 -0.1654499 -0.2067167
-5.077188 8.134062 -0.2153684 -0.411599
-4.857707 7.921292 -0.1597644 -0.2705111
-4.762633 7.426216 -0.1486604 -0.4356658
-4.829736 7.167448 -0.09284221 -0.5104514
-5.130135 7.219931 -0.2410266 -0.6960524
-5.730446 6.976387 -0.2702051 -0.08968387
-6.040825 7.008025 -0.1756914 -0.4577396
-6.508347 7.158125 -0.130357 -0.2006288
-6.869667 7.099974 -0.1000067 -0.1860221
-6.704712 7.17665 -0.08532388 -0.3747186
-6.986191 7.502189 -0.1841811 -0.3495269
-7.198078 7.418367 -0.1986338 -0.3913828
-6.932688 6.900573 -0.1143383 -0.03873685
-6.845212 6.873428 -0.2247785 -0.4925084
-7.027234 6.850451 -0.2166643 -0.344319
-7.071508 6.983549 -0.1655594 -0.3582563
-7.303843 6.822716 -0.3810965 -0.6595868
-7.417093 6.931806 -0.2582747 -0.05358368
-7.226595 6.64581 0.06008016 -0.2620326
-7.544905 6.734381 -0.1660688 -0.25838
-6.879387 6.070155 -0.1648759 -0.259265
-7.139042 5.958044 0.001341598 -0.3373882
-7.492496 5.614826 -0.2409576 -0.3642945
-7.612983 5.833974 -0.05830967 -0.538606
-7.418342 6.148713 0.01150541 -0.3975277
-7.224643 6.218732 -0.2665544 -0.4748796
-7.017896 6.806946 -0.01410609 -0.5408397
-6.193369 6.938076 -0.1262481 -0.4351913
-6.211301 7.25969 -0.05365996 -0.4431343
-6.951553 7.053516 -0.2998223 -0.2404009
-6.883335 6.849022 -0.09956876 -0.6213707
-7.008264 6.498013 0.09401874 -0.2140782
-7.159805 6.795114 -0.09074006 -0.2898252
-7.474936 6.685137 -0.1684173 -0.2020984
-7.252679 7.119576 -0.2156798 -0.1681952
-6.551984 7.050006 0.01156998 -0.2731891
-6.58882 7.307277 -0.02226616 -0.3917052
-6.991448 7.289509 -0.07716764 -0.4708874
-7.22905 7.830404 -0.2234507 -0.2423622
-7.22627 8.034213 -0.1615339 -0.2968746
-7.348293 8.067885 -0.1137008 -0.1203146
-7.547675 8.003764 -0.3268259 -0.1824189
-7.779824 7.847837 -0.149642 -0.7350034
-7.618676 7.692067 -0.1280942 -0.2312974
-7.521668 7.451771 -0.3227079 -0.5957022
-7.382265 7.668265 -0.2330937 -0.2530018
-7.395101 7.704772 -0.2959487 -0.3174039
-7.165812 7.568689 -0.2443119 -0.03192302
-7.29568 7.344593 -0.08959436 -0.4389596
-7.087199 6.787194 -0.08452572 0.002670474
-7.457027 6.873833 0.01815845 -0.007359769
-6.946663 6.936059 -0.1642783 -0.4697085
-6.879148 7.458098 -0.0647568 -0.5619113
-6.666743 7.354901 -0.05205243 -0.3841486
-6.642663 7.309474 -0.138382 -0.4500738
-6.677717 7.503983 -0.196358 -0.2314905
-6.710371 7.016778 -0.1048785 -0.4253781
-6.735524 6.422496 -0.1052682 -0.4680447
-6.316237 7.119567 -0.3284167 -0.4421039
-6.521342 6.521418 -0.1772962 -0.1423274
-6.657417 6.72749 -0.2587972 -0.1208446
-6.901764 6.655695 -0.1939728 -0.5344896
-7.133019 7.298271 -0.1976666 -0.2760424
-7.031032 7.237697 -0.05545528 -0.06510509
-7.0212 7.624732 -0.2210048 -0.2170775
-6.263503 7.645751 -0.03533971 -0.4584612
-6.649435 7.450812 -0.1406973 -0.3113026
-6.473987 8.029513 -0.1684906 -0.2504833
-5.728346 8.630338 -0.2677975 -0.39282
-5.892039 8.766891 -0.2443302 -0.3913284
-6.573715 8.937182 -0.02690392 -0.3723116
-6.921667 9.705268 -0.3538651 -0.505542
-6.802887 9.284902 -0.1067937 -0.06002164
-7.229986 9.378798 -0.1806825 -0.1543055
-7.531539 9.395997 -0.1358302 -0.5531599
-7.872105 9.163453 0.1091649 -0.1993919
-7.543925 9.650626 -0.07343004 -0.1886305
-7.123332 9.875356 0.07837397 -0.0408029
-7.479505 9.490755 -0.01966171 -0.422385
-7.587694 9.411485 -0.1741281 -0.3221903
-7.597299 9.284631 -0.2198342 -0.4707469
-7.838232 8.987764 -0.1017781 -0.3471849
-7.738358 8.841112 -0.1440502 -0.3450686
-8.09986 9.121475 0.01764885 -0.3947033
-8.630238 9.225077 -0.07677939 -0.2696033
-8.486822 9.016905 -0.271381 -0.5137035
-8.40355 9.220099 -0.2832518 -0.4285519
-8.898669 9.218787 -0.0435695 -0.5367745
-8.727965 9.008378 -0.0625773 -0.3795721
-8.961233 9.043108 -0.122607 -0.3733479
-8.977865 9.628308 -0.2586017 -0.2640697
-9.358924 9.630376 -0.1155416 -0.2445631
