factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.09619308 0.1435849 -0.175709 -0.3135449 0.1886176
0.07841266 -0.1571847 -0.153939 -0.411355 0.2210811
0.04269377 0.0142571 -0.1572028 -0.570776 0.2470652
0.1011849 0.07457093 -0.1304554 -0.2941416 0.1016834
-0.03928528 -0.2346059 -0.1303068 -0.3284935 0.1377876
0.1330194 -0.1572859 -0.2630447 -0.260447 0.1357884
0.05489264 0.08230726 0.022875 -0.330947 0.1644515
-0.02660282 -0.1351321 -0.1127176 -0.2961908 0.08128521
-0.05335859 -0.111809 -0.07984851 -0.1762552 0.1389621
-0.02682929 -0.1361905 -0.2001307 -0.3180716 0.2162258
-0.1090231 -0.2241229 -0.2012194 -0.3990072 0.1575469
0.02149193 -0.1697549 -0.1991377 -0.3967033 0.1245636
0.07934579 -0.1436854 -0.3275418 -0.2422258 0.156226
0.00552895 -0.2719639 -0.1612119 -0.3524403 0.1153363
-0.1565133 -0.06672895 -0.01251029 -0.2264135 0.105001
-0.0932902 0.169455 -0.1170287 -0.2671448 0.1346562
-0.03255889 -0.1318003 0.006470731 -0.4623596 0.1679253
-0.05408118 -0.2756278 -0.1579551 -0.3070974 0.09302921
-0.07158205 -0.002940788 -0.09122974 -0.4532075 0.09489096
-0.02358057 0.03693673 -0.1217576 -0.5525579 0.1463912
0.1157025 0.03503855 -0.03483065 -0.3659451 0.1509505
-0.01608777 0.06064719 -0.0684586 -0.3122351 0.1879776
0.07508871 0.09328608 0.01143853 -0.3662812 0.1662569
0.1322589 0.01942902 -0.08761135 -0.2849011 0.1523998
-0.03006492 -0.04244295 -0.142709 -0.3933826 0.1369478
-0.09798893 -0.1788506 -0.09743155 -0.4325804 0.1005812
-0.03724371 -0.0208594 -0.09583622 -0.09647887 0.1365495
0.01263079 -0.09219403 -0.1655585 -0.1416844 0.05226023
0.06835206 -0.1398012 -0.09962054 -0.1932135 0.109505
-0.05446267 -0.03327683 -0.1160258 -0.3582571 0.07573893
-0.1279097 -0.1090128 -0.2479851 -0.3353367 0.2047492
-0.08256001 -0.08597173 -0.2217031 -0.3568708 0.1280696
-0.08203704 -0.06009997 -0.07837701 -0.4626795 0.1909802
-0.01235759 -0.01318196 -0.2187456 -0.6044327 0.1387645
-0.1364624 -0.07452421 -0.1913721 -0.4796002 0.09345035
