factor(popChk)Z1 factor(popChk)Z2 factor(popChk)Z3 factor(popChk)Z4 factor(Year)2020
-0.100664 -0.03333955 -0.06708876 -0.2603003 0.1196534
0.05402685 0.09176569 -0.2624302 -0.2279088 0.07737267
-0.06445691 -0.1988304 -0.3134288 -0.2151275 0.02917358
0.05502315 0.05615745 -0.209447 -0.126673 -0.003016392
-0.02574203 -0.1787434 -0.09313897 -0.1292425 0.03740621
-0.08178628 -0.2323931 -0.06256852 -0.2023413 0.009436519
0.02809074 0.07131056 -0.02802465 -0.1513377 0.007655094
0.1519634 0.1105757 0.01468747 -0.3128603 0.07612666
0.1443842 0.08881938 -0.1501424 -0.2323072 0.07780766
0.132949 0.07915979 -0.06941331 -0.289934 0.1176593
0.3002035 0.3435086 0.1164483 -0.4006787 0.1153899
0.1349147 0.1801089 0.02011869 -0.5260584 0.05014306
0.2215051 0.1803464 -0.1247997 -0.2850134 0.09129398
0.04866873 -0.09610003 0.01231929 -0.3241408 0.01259415
-0.1256646 -0.1810729 -0.07661421 -0.1902606 0.06661187
0.2512874 0.02099076 -0.1061805 -0.1716028 0.1189489
0.2475155 0.09310617 -0.05251377 -0.1410514 0.05845239
0.1471715 0.1107932 0.07227239 -0.2452402 0.02975164
0.1061378 -0.07309444 0.02979035 -0.14404 0.002982886
0.0558999 0.03587349 -0.1790975 -0.3481084 0.0508461
0.03720238 -0.1515624 -0.1126422 -0.3595559 0.05107058
0.2507929 0.1036496 -0.0588963 -0.3376842 0.08389741
0.2586607 0.1873657 -0.08197163 -0.1606318 0.1065104
0.06103234 -0.05661369 -0.1351528 -0.5712443 0.1964263
0.08872751 0.1419628 -0.2417756 -0.3442252 0.1628891
-0.01004214 -0.07188138 -0.1534022 -0.1630014 0.11432
0.06568948 -0.06941009 -0.2029997 -0.2026219 0.09103269
0.1882555 0.1547365 -0.0963096 -0.3061012 0.06857534
0.1114962 0.1265074 -0.07298164 -0.2233478 0.05938966
0.09304793 0.02697588 0.158793 -0.3798741 0.07430053
